Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Russia,Barbados,Import,  All Products,Import (US$ Thousand),2.794,346.591,6.464,,8.018,40.543,3.913,9.884,3.459,33.45,30.543,55.735,25.336,40.954,124.03,144.949,667.506,342.099,323.7,258.615,161.54216,615.95079,389.82145,873.66537,745.25217,998.77643,,,,,
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2907600,4626200,4593681.546,3222000,3710139,3940953,3977107,4879858,6484977,5715788,6849619,8887000,10599884.67,6714000,9953647.9,14508643.1,12991857.14,13959261.78,12316244.01,7988798.958,10215334.48,13316014.21,12906404.97,13663246.68,12604663.87,15635533.47,,,,,
Russia,Belgium,Import,  All Products,Import (US$ Thousand),,,,447642.344,481081.922,648218.064,764559.132,891347.874,1176178.096,1475805.65,2177334.647,3184226.276,4058249.944,2540144.897,3264755.278,4121074.708,4490432.277,4034002.196,3573503.76,1868686.174,2686147.39,3697049.814,2470830.698,2399644.263,2150305.459,2523051.266,,,,,
Russia,Belgium-Luxembourg,Import,  All Products,Import (US$ Thousand),669536.462,815087,689418.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russia,Belize,Import,  All Products,Import (US$ Thousand),39.141,817.014,317.383,2070.517,56.104,2807.753,658.431,136.958,0.047,665.93,956.871,959.351,87.706,756.65,6.745,22.281,19.643,3611.154,12133.887,3.36,0.77983,6.87212,20.03368,13.81646,3.49719,406.22999,,,,,
Russia,Benin,Import,  All Products,Import (US$ Thousand),2045.075,,,,14.688,2.67,13.928,0.053,246.981,,,,,,,2.69,36.768,66.923,26.136,33.506,38.87368,24.87133,27.35058,8.71758,186.98819,464.20591,,,,,
Russia,Bermuda,Import,  All Products,Import (US$ Thousand),224.475,458.286,34.139,60.483,52.383,131.469,68.94,81.488,85.068,244.264,884.096,549.07,794.413,422.041,248.697,439.389,442.606,457.838,251.488,96.977,76.95654,187.69385,48.07946,32.3379,11.06653,34.28478,,,,,
Russia,Bhutan,Import,  All Products,Import (US$ Thousand),,,,,,,,0.005,,,,0.284,0.096,1.795,2.713,0.104,1.58,94.735,0.143,112.91,,,0.35194,0.10413,24.69823,9.51203,,,,,
Russia,Bolivia,Import,  All Products,Import (US$ Thousand),3127.87,774.951,4.064,282.432,470.496,121.204,652.264,2263.99,2273.364,4217.225,2438.093,4248.728,4896.379,5747.625,11306.765,14824.101,13587.897,10396.423,6070.221,7978.976,6329.48599,12125.43057,8296.71706,9597.10613,4247.79403,14625.73409,,,,,
Russia,Bonaire,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,0.025,,,,,1.30625,0.14902,,,,,,
Russia,Bosnia and Herzegovina,Import,  All Products,Import (US$ Thousand),127.07,9470.859,1102.588,5091.202,22995.27,5207.51,530.392,2130.82,18851.9,2833.55,3972.516,6577.665,16624.668,23052.391,36491.475,52060.072,57190.162,58972.516,75607.083,77459.935,78601.49223,124013.4128,105004.4887,98993.44032,94039.57229,87307.79451,,,,,
Russia,Botswana,Import,  All Products,Import (US$ Thousand),,,,,,,0.597,76.95,9.178,2.312,2.084,,56.649,3.668,6.861,,,,0.221,0.707,1.57718,532.17949,337.70858,7515.84136,4317.65756,15703.19982,,,,,
Russia,Bouvet Island,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,,0.00411,0.27422,,,,0.27274,,,,,
Russia,Brazil,Import,  All Products,Import (US$ Thousand),204529.27,466628,654355.83,717344.035,387584.491,923148.364,1304093.049,1478927.684,1369507.662,2345735.089,2986578.639,4107829.109,4670669.65,3510000,4067239.395,4377977.65,3358765.126,3492845.077,3968954.237,2928293.772,2553013.649,3240313.961,2470851.234,2154035.076,2010100.046,2222832.39,,,,,
Russia,British Indian Ocean Ter.,Import,  All Products,Import (US$ Thousand),5.037,,,3.638,,,16.072,12.426,0.042,,14.202,12.897,9.405,10.522,2.951,,2.867,0.139,,2.369,1.03652,78.10755,1.33374,0.01018,0.18385,,,,,,
Russia,British Virgin Islands,Import,  All Products,Import (US$ Thousand),8119.288,18417.495,4045.492,144.474,318.732,830.35,1066.757,1089.272,58.567,3.692,1483.923,3529.098,242.383,2091.641,2531.555,42.459,773.681,1906.587,1604.029,7876.16,22.1678,540.08647,276.74291,135.91041,31.69567,15.78933,,,,,
Russia,Brunei,Import,  All Products,Import (US$ Thousand),9.611,,,,4.576,0.1,24.353,,,,10.67,1.133,0.847,2.884,17.155,0.109,19.051,2.38,3.566,6.372,0.00769,1.57763,2.54957,5.59102,9.7946,3.94954,,,,,
Russia,Bulgaria,Import,  All Products,Import (US$ Thousand),246124.191,260634,165634.285,108113.051,115790.111,138982.962,135839.439,162330.889,201093.34,241065.229,331655.285,414791.82,639297.364,423645.059,539885.87,689049.896,694030.64,702197.269,652286.908,459509.335,550231.6276,609165.0077,525284.7572,577241.516,521788.4438,570485.1184,,,,,
Russia,Burkina Faso,Import,  All Products,Import (US$ Thousand),436.889,1319.242,1036.781,46.863,29.8,591.083,,0.03,0.004,,,0.684,83.367,5.286,13.627,915.255,88.458,46.835,0.088,43.571,98.00351,120.90284,105.54716,323.13628,1.62496,55.05413,,,,,
Russia,Burundi,Import,  All Products,Import (US$ Thousand),,71.495,120.768,,19.26,148.771,86.23,398.952,368.731,952.877,1106.736,1773.558,734.059,715.896,2068.412,1155.308,1823.222,1253.97,1568.081,1216.224,1181.55029,1362.81759,1030.32339,1168.78029,956.30561,1523.86816,,,,,
Russia,Cambodia,Import,  All Products,Import (US$ Thousand),18009.399,588.632,236.702,118.725,570.448,176.6,322.437,601.094,2401.557,5602.874,7809.89,17776.701,25559.896,29293.243,33704.019,68177.801,88846.213,128138.064,128915.103,106331.562,143285.3187,165685.9988,191087.9794,229235.6098,190584.1706,202043.2515,,,,,
Russia,Cameroon,Import,  All Products,Import (US$ Thousand),187.101,148.358,113.541,921.38,1072.072,1609.737,575.635,816.84,2445.833,2371.042,2017.993,4018.71,3637.048,3145.37,8128.1,10609.262,9343.178,7307.338,6205.362,5812.955,4095.4416,4444.87968,3287.7705,2966.84391,1488.86823,4379.30433,,,,,
Russia,Canada,Import,  All Products,Import (US$ Thousand),342245.791,333889,212775.687,166233.489,192811.157,236590.827,224260.841,300502.176,334581.165,516482.2,902373.01,1220170.596,1630472.502,1215141.344,1212589.268,1683606.919,2473199.71,1795854.681,1496714.759,815445.156,798463.1976,1071929.63,745661.8869,937543.2569,835073.292,928058.3408,,,,,
Russia,Cape Verde,Import,  All Products,Import (US$ Thousand),15.933,11.024,,,44.62,60.006,,0.482,347.28,,13.594,0.008,0.164,0.077,0.43,7.507,2.254,2.438,4.415,18.872,0.80969,0.27094,39.28612,6.35226,0.04492,24.27845,,,,,
Russia,Cayman Islands,Import,  All Products,Import (US$ Thousand),0.432,,,3560,,71.5,0.4,,,,6.3,643.81,57.431,16.678,1.769,9.633,9.002,11.592,2.331,172.093,0.61861,11.53087,1.84659,44.54647,26.72754,377.49684,,,,,
Russia,Central African Republic,Import,  All Products,Import (US$ Thousand),64.043,1.669,0.619,33.973,74.446,117.078,105.714,20.316,39.357,2.347,25.047,22.702,0.169,61.961,25.519,45.408,110.628,56.425,102.434,23.489,22.40823,5.48382,28.00647,89.70679,54.0548,164.4786,,,,,
Russia,Chad,Import,  All Products,Import (US$ Thousand),,0.38,10.875,161.947,34.362,,,136.495,43.163,35.643,39.316,22.562,89.178,,0.296,1.783,,26.416,0.001,,4.46988,12.27481,1.55806,0.19395,300.65575,10.78037,,,,,
Russia,Chile,Import,  All Products,Import (US$ Thousand),43391.699,24537.1,17043.414,29795.21,11806.863,15989.978,30127.949,45494.309,82284.038,129377.429,152394.891,259147.023,343802.919,257745.02,329897.895,422166.982,497474.997,694927.397,818383.83,692173.666,600101.452,825739.3256,1057981.025,927513.3126,864362.1764,775570.622,,,,,
Russia,China,Import,  All Products,Import (US$ Thousand),1003920.796,1261372,1159940.992,893441.557,948951.489,1646500.684,2401128.472,3308670.792,4746229.494,7264582.912,12911747.27,24406609.58,34768715.53,22859880.13,38960930.03,48038378.33,51767694.48,53173086.21,50853009.52,35199263.95,46332240.95,56950375.66,52217637.37,54142184.77,54913416.59,72693024.88,,,,,
Russia,Christmas Island,Import,  All Products,Import (US$ Thousand),,0.392,,,,,,0.022,,,,,,,,,12.062,3.732,11.185,1.842,0.01268,0.22092,0.00042,0.74786,1.13836,0.80486,,,,,
Russia,Cocos (Keeling) Islands,Import,  All Products,Import (US$ Thousand),0.091,7.401,,,,,0.074,,,,,20.224,,,,0.294,37.41,0.168,0.375,,31.469,1.09534,0.61704,0.37537,0.12612,12.46157,,,,,
Russia,Colombia,Import,  All Products,Import (US$ Thousand),30699.454,51692.739,42067.168,56427.849,53719.005,34446.553,33844.237,21735.408,67496.289,92487.866,89651.646,144098.26,148754.884,118114.456,132527.961,158125.463,172520.787,146963.375,140058.288,129533.283,108083.6181,120438.2763,139638.8987,127929.6097,123626.8651,202396.5043,,,,,
Russia,Comoros,Import,  All Products,Import (US$ Thousand),2.074,49.195,9.199,9.16,21.254,117.414,1.018,41.328,6.814,90.381,30.814,18.418,37.428,98.366,294.025,763.803,550.746,165.657,366.235,184.063,668.27299,773.48193,266.22029,595.10594,101.93546,121.3462,,,,,
Russia,"Congo, Dem. Rep.",Import,  All Products,Import (US$ Thousand),314.154,565,149.048,367.418,999.499,199.565,639.144,324.778,1699.202,1000.097,1852.681,6751.211,9066.244,2782.297,1129.494,609.365,431.595,206.204,84.951,21.225,233.86947,248.26601,426.72545,436.85285,181.42492,333.57635,,,,,
Russia,"Congo, Rep.",Import,  All Products,Import (US$ Thousand),,180.416,349.421,143.578,131.12,530.117,268.924,713.331,93.679,454.163,947.524,1158.045,763.935,3719.11,936.757,495.054,2714.514,3661.672,2399.505,551.947,205.36687,179.01917,313.0089,295.80479,136.36277,2200.96516,,,,,
Russia,Cook Islands,Import,  All Products,Import (US$ Thousand),0.26,37.41,,1.175,,0.127,,,,,,91.432,,48.228,0.928,26.294,0.095,1.034,,0.21,0.80138,0.6378,3.63883,0.99911,0.13589,32.78437,,,,,
Russia,Costa Rica,Import,  All Products,Import (US$ Thousand),22281.644,15072.326,28024.304,21449.836,5713.489,21654.487,9748.976,9788.079,5632.399,30285.909,30597.207,32849.159,105300.459,58025.145,100846.698,101519.022,164979.312,126845.501,162500.642,78581.661,82044.88845,116903.1591,104708.2205,99754.53196,101377.0438,113226.1388,,,,,
Russia,Cote d'Ivoire,Import,  All Products,Import (US$ Thousand),83772.331,89095.664,82888.251,72463.22,69492.45,74032.746,145038.395,130793.127,131697.043,136738.118,143855.377,169162.095,187677.544,177363.8,205396.905,177575.47,155418.698,203066.643,230423.914,193096.824,235545.7738,180814.6685,190835.7229,195783.7783,230040.4882,257454.8956,,,,,
Russia,Croatia,Import,  All Products,Import (US$ Thousand),118483.042,162628,153425.353,91247.759,51180.308,77242.942,64441.89,62406.316,78996.682,78954.648,178812.429,156155.503,214460.611,154326.418,316313.353,339245.26,351755.621,392521.811,422095.244,231994.519,242281.9955,285681.9094,209736.5088,195250.1384,203559.0368,259896.0907,,,,,
Russia,Cuba,Import,  All Products,Import (US$ Thousand),405758.515,351476,430390.101,365494.574,304473.654,435454.558,288013.572,180627.463,180725.039,61379.106,46613.944,67967.473,82659.854,69476.612,54282.294,49638.939,49579.848,27615.243,61798.676,48437.367,34519.93058,13860.61346,15228.68862,18538.47167,15853.1377,14771.34004,,,,,
Russia,Curaçao,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,212.742,503.946,299.546,350.237,201.201,5607.93334,2540.30375,2468.93783,26.39522,103.36996,148.16112,,,,,
Russia,Cyprus,Import,  All Products,Import (US$ Thousand),69973.135,67738,27081.629,15168.642,35454.886,28713.286,13878.347,13913.716,22363.126,47454.561,42886.323,34446.035,52237.325,22800,27020.947,37035.827,32682.067,42672.634,42618.986,28220.101,15215.57448,9086.47899,11983.84092,21872.20682,15938.03602,42150.93577,,,,,
Russia,Czech Republic,Import,  All Products,Import (US$ Thousand),534748.697,585822,531138.456,343491.789,367437.975,467200.121,564071.726,712468.896,834635.834,988668.882,1529253.99,2449692.254,3612470.633,2317000,2904572.536,4472913.992,5363255.534,5317724.129,4893920.389,2679134.129,3315045.995,4196214.73,3775323.697,3699258.671,3656623.92,3622118.193,,,,,
Russia,Denmark,Import,  All Products,Import (US$ Thousand),456748.381,584805,510895.02,359064.355,346098.232,500101.384,513721.689,611375.105,716928.394,921190.522,1346961.399,1595375.277,1826545.641,1373199.225,1702731.745,2053342.082,2043026.867,2178374.664,1604882.155,840300.173,994459.7599,1086635.723,999596.3884,1168701.108,1133061.539,1251105.855,,,,,
Russia,Djibouti,Import,  All Products,Import (US$ Thousand),16.218,2.486,,,0.159,,,,,,0.346,,0.054,0.006,,4.309,1523.195,,,0.086,0.06177,,,0.00124,0.02586,,,,,,
Russia,Dominica,Import,  All Products,Import (US$ Thousand),25.926,49.441,5.06,48.528,12.154,1.697,0.951,3.063,3.208,2.472,,0.923,2.543,7.278,2.613,112.697,1.813,2.014,17.646,3.04,31.2882,43.69902,1.47251,25.88555,44.74228,53.33204,,,,,
Russia,Dominican Republic,Import,  All Products,Import (US$ Thousand),722.71,784.649,859.907,172.646,203.707,417.134,471.513,1135.103,1478.392,1411.676,3353.932,12550.679,14878.076,8934.881,12259.424,15683.259,21200.059,21071.406,20934.368,12478.1,18670.5157,26007.56662,25350.07483,27558.0821,34549.57808,39566.386,,,,,
Russia,East Asia & Pacific,Import,  All Products,Import (US$ Thousand),3828955.213,4163238.382,3785891.808,2192777.681,2467384.338,4066930.418,5373169.783,7717768.404,12275140.12,19509158.2,30972540.71,51143687.79,70978835.68,40103859.84,63143566.77,83636826.49,88000202.51,87308937.84,80699983.01,54791534.49,70218984.38,87954212.77,79673808.37,82914199.04,80704694.06,108968711.4,,,,,
Russia,East Timor,Import,  All Products,Import (US$ Thousand),,,,,,45.785,29.716,17.127,132.546,23.558,4.915,0.397,,12.522,20.115,41.876,247.891,58.945,0.218,0.031,12.69103,36.51453,0.75332,2.0878,23.08253,7.24802,,,,,
Russia,Ecuador,Import,  All Products,Import (US$ Thousand),64986.277,105254.942,107391.193,99432.416,156584.885,166972.069,192382.328,262739.452,361808.508,466978.454,530565.27,754277.773,848169.889,810949.031,903979.59,1208129.805,1187848.913,1290119.308,1240811.757,1154395.854,1217779.5,1304700.213,1289390.371,1285377.784,1275401.755,1459943.906,,,,,
Russia,"Egypt, Arab Rep.",Import,  All Products,Import (US$ Thousand),34842.41,34184,16460.558,69303.616,4910.284,12019.151,21513.316,38682.322,59995.711,77352.1,131721.751,173167.638,208244.084,212201.158,271228.609,483192.972,342730.694,442100.091,540014.048,425791.131,374702.9494,531556.6947,526615.0038,481538.2204,515714.8595,591955.8619,,,,,
Russia,El Salvador,Import,  All Products,Import (US$ Thousand),123.98,10.064,17572.839,15946.081,11722.217,31063.478,13530.61,25860.762,12252.634,16725.511,27220.439,32607.762,2648.338,39064.361,864.28,1310.655,1056.992,19582.591,1220.182,1608.494,1487.83348,3352.5131,3608.69236,2920.16202,2379.30521,4843.80067,,,,,
Russia,Equatorial Guinea,Import,  All Products,Import (US$ Thousand),3.977,19.389,43.937,,1.605,20.132,17.124,0.024,,,,,0.754,,,,14.01,,,19.154,,5.64264,,3461.66359,3.38763,6.19046,,,,,
Russia,Eritrea,Import,  All Products,Import (US$ Thousand),,,,,,3.753,17.509,16.148,312.762,,106.442,15.325,637.649,1.935,2.113,,2.741,65.603,157.25,22.754,49.4035,1.65333,1.18199,251.37908,21.11053,130.78148,,,,,
Russia,Estonia,Import,  All Products,Import (US$ Thousand),155647.166,259700,152455.939,75873.384,96776.304,104414.478,104213.095,129998.692,180635.843,245302.403,325615.471,376899.092,521452.51,387663.411,555092.42,990378.039,771681.321,788005.477,1613721.154,459287.752,683232.8817,830732.84,616912.1576,486020.6779,476888.3937,473838.4569,,,,,
Russia,Eswatini,Import,  All Products,Import (US$ Thousand),,,,,0.02,11065.758,348.88,482.741,422.059,98.976,216.95,645.025,941.071,620.301,1792.728,1422.138,1246.7,1737.572,1906.61,1056.811,1055.27571,557.03202,1719.75611,1926.09911,1617.58088,2367.73594,,,,,
Russia,Ethiopia(excludes Eritrea),Import,  All Products,Import (US$ Thousand),6.618,82.108,50.595,2756.701,191.124,323.73,311.408,471.993,1358.859,2882.821,4731.037,7743.972,8862.291,9240.267,11849.55,17597.843,20373.284,22440.675,33163.794,24269.705,20878.19276,28974.3201,23999.62775,26224.00325,22490.0694,30542.88428,,,,,
Russia,Europe & Central Asia,Import,  All Products,Import (US$ Thousand),35191815.65,39995979.47,31508942.56,22394334.12,26011760.67,30859472.46,33682725.84,41898026.76,54699020.42,66772560.2,89459782.25,124411018.9,163403793.2,107269359.4,134684846.4,181074585.9,189355350.1,186298899.1,163520538.7,93870768.59,107181828.8,135712068.3,125469119.3,126995877.2,117202654.6,142806220.8,,,,,
Russia,Faeroe Islands,Import,  All Products,Import (US$ Thousand),275.22,394.202,2956.5,,,,311.633,662.995,2569.484,3163.751,24433.988,23097.996,17221.941,12623.951,15062.999,29226.963,77567.358,111853.951,172858.933,277594.363,280290.1959,369670.6226,336565.1043,319013.9948,281888.6728,351524.4102,,,,,
Russia,Falkland Island,Import,  All Products,Import (US$ Thousand),,,,,,0.774,,2.385,,,122.717,1015.665,1060.036,574.933,,17.963,15.27,0.342,1054.986,1426.147,44.5689,985.69217,299.2467,104.78437,382.1933,1137.17067,,,,,
Russia,Fiji,Import,  All Products,Import (US$ Thousand),,,0.577,,0.009,0.031,,11.249,49.793,26.976,124.178,269.059,240.676,81.988,309.404,11.363,29.886,7.223,68.272,49.975,93.18609,99.35912,90.61248,100.81135,45.35034,142.27533,,,,,
Russia,Finland,Import,  All Products,Import (US$ Thousand),1676106.84,1873705,1446832.055,947424.07,957849.105,1284863.974,1519264.927,1853956.79,2336300.578,3099845.068,4002556.957,5025128.492,6634855.422,3953175.76,4583708.768,5670314.052,5002348.953,5395510.734,4568149.706,2410599.634,2748268.214,4222026.83,3382279.888,3484937.598,2918358.579,3565546.139,,,,,
Russia,Fm Sudan,Import,  All Products,Import (US$ Thousand),10,1813,1005.44,317.299,1717.601,1790.757,2946.548,819.69,656.033,443.548,2922.466,9204.93,13803.62,2148.154,539.91,867.818,,,,,,,,,,,,,,,
Russia,Fr. So. Ant. Tr,Import,  All Products,Import (US$ Thousand),0.322,0.055,0.514,,0.267,,,0.849,,0.375,,,,,,0.359,2.945,4.601,8.598,0.345,1.44068,0.6007,,0.23663,187.05225,0.32728,,,,,
